"ID","Group","Crim","Indirect","Reward","Susp","DirectCode","IndirectCode"
"1792",2,4,1,4,3,"2.3","0.4"
"1792",2,4,1,4,3,"2.3","1.3"
"1793",1,4,1,4,4,"1.4","1.3"
"1793",1,4,1,4,4,"1.4","1.4"
"1794",1,4,0,4,4,"1.4","1.4"
"1794",1,4,0,4,4,"1.4","0.4"
"1795",2,4,0,4,6,"2.6","0.4"
"1796",1,4,0,4,4,"1.4","0.6"
"1798",1,1,0,1,0,"1.0","0.2"
"1798",1,1,0,1,0,"1.0","0.0"
"1799",1,4,0,4,3,"1.3","0.0"
"1799",1,4,0,4,3,"1.3","0.3"
"1800",2,2,0,2,3,"2.3","0.3"
"1802",2,2,1,2,3,"2.3","1.3"
"1803",1,1,0,1,0,"1.0","1.3"
"1803",1,1,0,1,0,"1.0","0.0"
"1804",2,3,1,3,4,"2.4","0.0"
"1804",2,3,1,3,4,"2.4","1.4"
"1805",1,3,0,3,3,"1.3","1.4"
"1805",1,3,0,3,3,"1.3","0.3"
"1806",2,1,1,1,3,"2.3","0.3"
"1806",2,1,1,1,3,"2.3","1.3"
"1807",1,2,1,2,2,"1.2","1.2"
"1808",1,4,0,4,4,"1.4","1.2"
"1809",1,2,1,2,4,"1.4","0.4"
"1810",1,1,0,1,0,"1.0","1.4"
"1811",2,1,1,1,3,"2.3","0.0"
"1811",2,1,1,1,3,"2.3","1.3"
"1812",1,4,1,4,5,"1.5","1.3"
"1812",1,4,1,4,5,"1.5","1.5"
"1813",2,2,1,2,3,"2.3","1.5"
"1814",1,2,1,2,3,"1.3","1.3"
"1814",1,2,1,2,3,"1.3","1.3"
"1815",2,1,0,1,1,"2.1","1.3"
"1815",2,1,0,1,1,"2.1","0.1"
"1816",1,3,0,3,3,"1.3","0.1"
"1816",1,3,0,3,3,"1.3","0.3"
"1817",2,1,0,1,4,"2.4","0.4"
"1818",1,1,1,1,3,"1.3","1.3"
"1819",1,4,0,4,4,"1.4","1.3"
"1820",1,4,1,4,4,"1.4","1.4"
"1821",2,1,0,1,2,"2.2","0.2"
"1822",2,3,1,3,5,"2.5","1.5"
"1823",1,3,1,3,3,"1.3","1.5"
"1823",1,3,1,3,3,"1.3","1.3"
"1824",1,1,1,1,0,"1.0","1.3"
"1824",1,1,1,1,0,"1.0","1.0"
"1825",1,1,0,1,1,"1.1","1.0"
"1825",1,1,0,1,1,"1.1","0.1"
"1826",2,3,0,3,4,"2.4","0.1"
"1827",1,3,0,3,3,"1.3","0.4"
"1828",1,1,0,1,1,"1.1","0.3"
"1828",1,1,0,1,1,"1.1","0.1"
"1829",2,2,1,2,4,"2.4","0.1"
"1829",2,2,1,2,4,"2.4","1.4"
"1830",1,2,1,2,4,"1.4","1.4"
"1830",1,2,1,2,4,"1.4","1.4"
"1831",1,1,1,1,1,"1.1","1.4"
"1831",1,1,1,1,1,"1.1","1.1"
"1832",1,3,1,3,3,"1.3","1.1"
"1832",1,3,1,3,3,"1.3","1.3"
"1833",2,4,0,4,6,"2.6","1.3"
"1834",1,3,1,3,3,"1.3","1.3"
"1835",1,2,0,2,1,"1.1","1.3"
"1835",1,2,0,2,1,"1.1","0.1"
"1836",1,4,0,4,3,"1.3","0.1"
"1837",1,3,0,3,4,"1.4","0.4"
"1838",1,2,1,2,2,"1.2","0.4"
"1838",1,2,1,2,2,"1.2","1.2"
"1839",1,2,0,2,4,"1.4","1.2"
"1839",1,2,0,2,4,"1.4","0.4"
"1840",1,3,1,3,4,"1.4","0.4"
"1840",1,3,1,3,4,"1.4","1.4"
"1841",2,2,0,2,1,"2.1","1.4"
"1842",1,2,1,2,2,"1.2","0.1"
"1842",1,2,1,2,2,"1.2","1.2"
"1843",2,2,0,2,4,"2.4","1.2"
"1845",1,4,0,4,4,"1.4","0.4"
"1845",1,4,0,4,4,"1.4","0.4"
"1846",2,1,1,1,1,"2.1","0.4"
"1846",2,1,1,1,1,"2.1","1.1"
"1847",2,3,1,3,5,"2.5","1.5"
"1848",1,1,0,1,1,"1.1","1.5"
"1848",1,1,0,1,1,"1.1","0.1"
"1849",2,2,0,2,5,"2.5","0.5"
"1850",2,2,0,2,2,"2.2","0.5"
"1850",2,2,0,2,2,"2.2","0.2"
"1851",1,4,1,4,5,"1.5","0.2"
"1851",1,4,1,4,5,"1.5","1.5"
"1852",1,4,0,4,2,"1.2","1.5"
"1852",1,4,0,4,2,"1.2","0.2"
"1853",1,3,1,3,2,"1.2","0.2"
"1853",1,3,1,3,2,"1.2","1.2"
"1854",1,2,0,2,2,"1.2","1.2"
"1854",1,2,0,2,2,"1.2","0.2"
"1855",2,4,1,4,4,"2.4","0.2"
"1855",2,4,1,4,4,"2.4","1.4"
"1856",1,1,1,1,2,"1.2","1.2"
"1857",1,1,1,1,2,"1.2","1.2"
"1858",1,2,1,2,2,"1.2","1.2"
"1858",1,2,1,2,2,"1.2","1.2"
"1859",2,4,0,4,5,"2.5","1.2"
"1860",1,1,0,1,3,"1.3","0.3"
"1862",1,2,1,2,2,"1.2","1.2"
"1866",1,1,1,1,1,"1.1","1.1"
"1867",1,4,0,4,3,"1.3","1.1"
"1867",1,4,0,4,3,"1.3","0.3"
"1868",2,1,0,1,3,"2.3","0.3"
"1868",2,1,0,1,3,"2.3","0.3"
"1869",2,1,1,1,2,"2.2","0.3"
"1869",2,1,1,1,2,"2.2","1.2"
"1870",1,4,0,4,6,"1.6","0.6"
"1871",2,1,1,1,2,"2.2","1.2"
"1872",2,3,0,3,3,"2.3","1.2"
"1872",2,3,0,3,3,"2.3","0.3"
"1873",1,2,0,2,2,"1.2","0.3"
"1873",1,2,0,2,2,"1.2","0.2"
"1874",1,4,0,4,4,"1.4","0.2"
"1875",2,4,1,4,4,"2.4","0.4"
"1876",2,1,1,1,3,"2.3","1.4"
"1876",2,1,1,1,3,"2.3","1.3"
"1877",2,1,1,1,1,"2.1","1.3"
"1879",1,4,0,4,2,"1.2","0.2"
"1880",1,1,0,1,1,"1.1","0.2"
"1880",1,1,0,1,1,"1.1","0.1"
"1881",2,4,1,4,4,"2.4","0.1"
"1882",2,1,0,1,2,"2.2","0.2"
"1883",1,4,1,4,4,"1.4","0.2"
"1884",1,4,0,4,4,"1.4","0.4"
"1885",1,4,0,4,4,"1.4","0.4"
"1885",1,4,0,4,4,"1.4","0.4"
"1886",1,2,0,2,2,"1.2","0.4"
"1886",1,2,0,2,2,"1.2","0.2"
"1887",1,1,0,1,2,"1.2","0.2"
"1887",1,1,0,1,2,"1.2","0.2"
"1888",1,3,0,3,4,"1.4","0.2"
"1890",1,4,0,4,4,"1.4","1.2"
"1890",1,4,0,4,4,"1.4","0.4"
"1891",1,2,1,2,3,"1.3","0.4"
"1891",1,2,1,2,3,"1.3","1.3"
"1892",2,3,0,3,5,"2.5","1.3"
"1893",1,1,1,1,0,"1.0","0.5"
"1893",1,1,1,1,0,"1.0","1.0"
"1894",1,3,1,3,2,"1.2","1.0"
"1895",1,1,1,1,0,"1.0","1.2"
"1895",1,1,1,1,0,"1.0","1.0"
"1896",2,3,1,3,5,"2.5","1.0"
"1897",2,1,0,1,4,"2.4","1.5"
"1898",2,1,0,1,3,"2.3","0.3"
"1901",2,2,0,2,4,"2.4","0.4"
"1902",1,4,0,4,5,"1.5","0.4"
"1902",1,4,0,4,5,"1.5","0.5"
"1903",1,3,0,3,4,"1.4","0.5"
"1903",1,3,0,3,4,"1.4","0.4"
"1904",1,3,0,3,3,"1.3","0.4"
"1904",1,3,0,3,3,"1.3","0.3"
"1905",1,1,1,1,2,"1.2","0.3"
"1905",1,1,1,1,2,"1.2","1.2"
"1906",1,4,0,4,3,"1.3","1.2"
"1906",1,4,0,4,3,"1.3","0.3"
"1907",1,3,1,3,4,"1.4","0.3"
"1909",1,1,0,1,1,"1.1","0.4"
"1909",1,1,0,1,1,"1.1","0.1"
"1910",2,1,1,1,3,"2.3","1.3"
"1912",1,1,1,1,1,"1.1","1.1"
"1913",1,4,1,4,4,"1.4","1.1"
"1914",2,1,0,1,1,"2.1","1.4"
"1914",2,1,0,1,1,"2.1","0.1"
"1915",1,3,1,3,3,"1.3","0.1"
"1916",1,1,0,1,0,"1.0","0.0"
"1917",2,4,1,4,5,"2.5","0.0"
"1918",1,2,0,2,3,"1.3","1.5"
"1918",1,2,0,2,3,"1.3","0.3"
"1919",2,3,1,3,5,"2.5","0.3"
"1920",1,3,1,3,3,"1.3","1.5"
"1921",1,1,0,1,1,"1.1","0.1"
"1922",1,1,0,1,0,"1.0","0.1"
"1922",1,1,0,1,0,"1.0","0.0"
"1923",2,4,0,4,5,"2.5","0.0"
"1923",2,4,0,4,5,"2.5","0.5"
"1924",1,2,0,2,2,"1.2","0.5"
"1924",1,2,0,2,2,"1.2","0.2"
"1926",1,3,0,3,2,"1.2","0.1"
"1927",1,4,0,4,5,"1.5","0.2"
"1928",2,2,0,2,2,"2.2","0.5"
"1928",2,2,0,2,2,"2.2","0.2"
"1929",1,2,1,2,2,"1.2","0.2"
"1930",1,4,0,4,5,"1.5","1.2"
"1930",1,4,0,4,5,"1.5","0.5"
"1931",1,3,1,3,2,"1.2","0.5"
"1931",1,3,1,3,2,"1.2","1.2"
"1933",2,1,0,1,3,"2.3","0.0"
"1934",1,1,1,1,2,"1.2","0.3"
"1934",1,1,1,1,2,"1.2","1.2"
"1935",2,1,0,1,3,"2.3","1.2"
"1935",2,1,0,1,3,"2.3","0.3"
"1936",1,2,0,2,2,"1.2","0.3"
"1936",1,2,0,2,2,"1.2","0.2"
"1937",2,4,0,4,5,"2.5","0.2"
"1938",1,1,0,1,2,"1.2","0.5"
"1938",1,1,0,1,2,"1.2","0.2"
"1939",1,1,1,1,1,"1.1","0.2"
"1939",1,1,1,1,1,"1.1","1.1"
"1940",1,4,0,4,5,"1.5","1.1"
"1941",2,2,1,2,3,"2.3","1.3"
"1942",1,1,0,1,2,"1.2","0.2"
"1943",1,4,1,4,5,"1.5","0.2"
"1943",1,4,1,4,5,"1.5","1.5"
"1944",2,4,0,4,7,"2.7","1.5"
"1945",1,4,1,4,5,"1.5","0.7"
"1946",1,2,0,2,3,"1.3","0.3"
"1947",1,3,0,3,1,"1.1","0.3"
"1948",1,4,1,4,3,"1.3","0.1"
"1949",1,1,0,1,1,"1.1","0.1"
"1950",2,2,0,2,2,"2.2","0.1"
"1951",1,4,0,4,5,"1.5","0.5"
"1954",2,2,1,2,3,"2.3","0.2"
"1955",1,1,0,1,2,"1.2","0.2"
"1956",2,1,0,1,2,"2.2","0.2"
"1956",2,1,0,1,2,"2.2","0.2"
"1957",1,3,1,3,3,"1.3","0.2"
"1957",1,3,1,3,3,"1.3","1.3"
"1958",1,1,0,1,2,"1.2","1.3"
"1958",1,1,0,1,2,"1.2","0.2"
"1959",1,1,1,1,2,"1.2","0.2"
"1959",1,1,1,1,2,"1.2","1.2"
"1961",2,4,1,4,4,"2.4","1.4"
"1962",1,3,0,3,5,"1.5","1.4"
"1962",1,3,0,3,5,"1.5","0.5"
"1964",1,3,1,3,2,"1.2","0.2"
"1967",1,1,0,1,1,"1.1","1.3"
"1967",1,1,0,1,1,"1.1","0.1"
"1969",1,1,0,1,1,"1.1","0.4"
"1970",1,2,0,2,2,"1.2","0.1"
"1970",1,2,0,2,2,"1.2","0.2"
"1971",1,3,0,3,3,"1.3","0.2"
"1971",1,3,0,3,3,"1.3","0.3"
"1972",1,3,0,3,3,"1.3","0.3"
"1972",1,3,0,3,3,"1.3","0.3"
"1973",1,3,1,3,2,"1.2","1.2"
"1974",2,2,0,2,3,"2.3","1.2"
"1975",1,3,1,3,2,"1.2","1.2"
"1976",1,1,1,1,1,"1.1","1.2"
"1976",1,1,1,1,1,"1.1","1.1"
"1977",1,4,0,4,3,"1.3","1.1"
"1977",1,4,0,4,3,"1.3","0.3"
"1978",1,4,0,4,6,"1.6","0.3"
"1980",2,1,0,1,2,"2.2","0.2"
"1981",1,1,0,1,1,"1.1","0.2"
"1981",1,1,0,1,1,"1.1","0.1"
"1982",1,2,0,2,2,"1.2","0.2"
"1983",2,4,0,4,5,"2.5","0.2"
"1983",2,4,0,4,5,"2.5","0.5"
"1984",1,1,0,1,3,"1.3","0.3"
"1985",2,3,1,3,5,"2.5","1.5"
"1986",2,4,0,4,6,"2.6","1.5"
"1986",2,4,0,4,6,"2.6","0.6"
"1987",2,4,0,4,4,"2.4","0.6"
"1987",2,4,0,4,4,"2.4","0.4"
"1988",2,4,1,4,4,"2.4","0.4"
"1988",2,4,1,4,4,"2.4","1.4"
"1989",1,4,1,4,4,"1.4","1.4"
"1989",1,4,1,4,4,"1.4","1.4"
"1990",2,4,0,4,4,"2.4","1.4"
"1990",2,4,0,4,4,"2.4","0.4"
"1991",1,1,1,1,1,"1.1","0.4"
"1991",1,1,1,1,1,"1.1","1.1"
"1992",1,1,1,1,1,"1.1","1.1"
"1993",1,1,1,1,2,"1.2","1.1"
"1993",1,1,1,1,2,"1.2","1.2"
"1994",1,2,1,2,2,"1.2","1.2"
"1994",1,2,1,2,2,"1.2","1.2"
"1995",1,4,0,4,3,"1.3","1.2"
"1995",1,4,0,4,3,"1.3","0.3"
"1996",1,2,0,2,0,"1.0","0.3"
"1996",1,2,0,2,0,"1.0","0.0"
"1998",1,2,0,2,3,"1.3","1.3"
"1998",1,2,0,2,3,"1.3","0.3"
"1999",2,1,0,1,4,"2.4","0.3"
"1999",2,1,0,1,4,"2.4","0.4"
"2000",2,4,1,4,3,"2.3","0.4"
"2000",2,4,1,4,3,"2.3","1.3"
"2001",1,1,1,1,3,"1.3","1.3"
"2001",1,1,1,1,3,"1.3","1.3"
"2002",1,1,0,1,4,"1.4","1.3"
"2003",1,2,0,2,0,"1.0","0.4"
"2003",1,2,0,2,0,"1.0","0.0"
"2004",1,1,0,1,0,"1.0","0.0"
"2005",1,1,0,1,2,"1.2","0.0"
"2005",1,1,0,1,2,"1.2","0.2"
"2006",1,3,0,3,4,"1.4","0.2"
"2007",2,4,0,4,4,"2.4","0.4"
"2007",2,4,0,4,4,"2.4","0.4"
"2008",1,2,1,2,2,"1.2","0.4"
"2008",1,2,1,2,2,"1.2","1.2"
"2009",2,4,1,4,5,"2.5","1.2"
"2009",2,4,1,4,5,"2.5","1.5"
"2010",1,4,0,4,4,"1.4","1.5"
"2010",1,4,0,4,4,"1.4","0.4"
"2011",2,1,1,1,2,"2.2","0.4"
"2012",1,1,0,1,1,"1.1","1.2"
"2012",1,1,0,1,1,"1.1","0.1"
"2013",1,2,1,2,2,"1.2","1.2"
"2015",1,2,0,2,1,"1.1","0.1"
"2016",1,2,0,2,2,"1.2","0.1"
"2016",1,2,0,2,2,"1.2","0.2"
"2018",1,2,0,2,2,"1.2","0.2"
"2019",1,1,1,1,0,"1.0","0.2"
"2019",1,1,1,1,0,"1.0","1.0"
"2020",2,3,1,3,4,"2.4","1.4"
"2021",1,4,1,4,6,"1.6","1.6"
"2022",1,4,0,4,3,"1.3","0.3"
"2024",1,1,1,1,0,"1.0","1.4"
"2024",1,1,1,1,0,"1.0","1.0"
"2026",2,2,1,2,5,"2.5","0.3"
"2026",2,2,1,2,5,"2.5","1.5"
"2028",1,1,1,1,1,"1.1","0.4"
"2028",1,1,1,1,1,"1.1","1.1"
"2029",2,2,1,2,2,"2.2","1.2"
"2030",1,1,1,1,2,"1.2","1.2"
"2030",1,1,1,1,2,"1.2","1.2"
"2031",2,3,0,3,4,"2.4","1.2"
"2032",1,3,1,3,4,"1.4","0.4"
"2032",1,3,1,3,4,"1.4","1.4"
"2033",1,1,1,1,2,"1.2","1.4"
"2036",2,1,1,1,0,"2.0","0.3"
"2036",2,1,1,1,0,"2.0","1.0"
"2037",2,4,0,4,6,"2.6","1.0"
"2037",2,4,0,4,6,"2.6","0.6"
"2038",1,1,0,1,3,"1.3","0.6"
"2038",1,1,0,1,3,"1.3","0.3"
"2040",2,2,1,2,3,"2.3","1.4"
"2040",2,2,1,2,3,"2.3","1.3"
"2041",1,1,0,1,1,"1.1","1.3"
"2042",2,1,1,1,3,"2.3","0.1"
"2042",2,1,1,1,3,"2.3","1.3"
"2043",1,2,0,2,2,"1.2","1.3"
"2043",1,2,0,2,2,"1.2","0.2"
"2044",2,1,1,1,1,"2.1","0.2"
"2044",2,1,1,1,1,"2.1","1.1"
"2045",2,1,0,1,2,"2.2","1.1"
"2046",1,2,0,2,2,"1.2","0.2"
"2047",1,3,0,3,2,"1.2","0.2"
"2047",1,3,0,3,2,"1.2","0.2"
"2048",2,3,0,3,4,"2.4","0.2"
"2049",1,3,0,3,2,"1.2","0.4"
"2049",1,3,0,3,2,"1.2","0.2"
"2050",1,2,0,2,2,"1.2","0.2"
"2050",1,2,0,2,2,"1.2","0.2"
"2052",1,2,1,2,4,"1.4","1.1"
"2053",2,4,0,4,4,"2.4","1.4"
"2053",2,4,0,4,4,"2.4","0.4"
"2054",1,2,0,2,3,"1.3","0.4"
"2054",1,2,0,2,3,"1.3","0.3"
"2055",1,1,0,1,1,"1.1","0.3"
"2056",1,4,0,4,4,"1.4","0.1"
"2056",1,4,0,4,4,"1.4","0.4"
"2057",1,1,0,1,0,"1.0","0.0"
"2058",2,3,0,3,3,"2.3","0.3"
"2059",1,4,1,4,2,"1.2","1.2"
"2060",2,2,0,2,3,"2.3","1.2"
"2060",2,2,0,2,3,"2.3","0.3"
"2061",1,2,0,2,3,"1.3","0.3"
"2061",1,2,0,2,3,"1.3","0.3"
"2062",2,1,0,1,2,"2.2","0.2"
"2063",1,3,1,3,3,"1.3","0.2"
"2064",1,1,0,1,2,"1.2","1.3"
"2064",1,1,0,1,2,"1.2","0.2"
"2065",2,4,0,4,5,"2.5","0.5"
"2066",1,4,0,4,5,"1.5","0.5"
"2067",1,4,1,4,3,"1.3","0.5"
"2068",1,4,1,4,4,"1.4","1.3"
"2069",1,3,0,3,3,"1.3","1.4"
"2069",1,3,0,3,3,"1.3","0.3"
"2070",1,3,0,3,3,"1.3","0.3"
"2070",1,3,0,3,3,"1.3","0.3"
"2071",2,4,1,4,6,"2.6","0.3"
"2071",2,4,1,4,6,"2.6","1.6"
"2072",1,3,0,3,4,"1.4","1.6"
"2072",1,3,0,3,4,"1.4","0.4"
"2073",2,3,1,3,3,"2.3","0.4"
"2073",2,3,1,3,3,"2.3","1.3"
"2074",1,4,0,4,5,"1.5","1.3"
"2074",1,4,0,4,5,"1.5","0.5"
"2075",2,1,1,1,4,"2.4","0.5"
"2076",1,4,0,4,4,"1.4","1.4"
"2076",1,4,0,4,4,"1.4","0.4"
"2077",2,4,1,4,7,"2.7","0.4"
"2079",1,4,1,4,3,"1.3","1.4"
"2081",2,4,0,4,5,"2.5","0.1"
"2081",2,4,0,4,5,"2.5","0.5"
"2082",1,2,1,2,2,"1.2","1.2"
"2083",1,4,0,4,4,"1.4","1.2"
"2084",1,1,0,1,0,"1.0","0.0"
"2085",1,3,0,3,3,"1.3","0.3"
"2086",2,2,1,2,4,"2.4","0.3"
"2086",2,2,1,2,4,"2.4","1.4"
"2087",1,4,0,4,4,"1.4","1.4"
"2087",1,4,0,4,4,"1.4","0.4"
"2088",1,3,1,3,2,"1.2","0.4"
"2088",1,3,1,3,2,"1.2","1.2"
"2089",2,1,1,1,4,"2.4","1.2"
"2090",1,1,1,1,2,"1.2","1.4"
"2090",1,1,1,1,2,"1.2","1.2"
"2092",1,2,0,2,3,"1.3","0.4"
"2092",1,2,0,2,3,"1.3","0.3"
"2093",2,4,1,4,7,"2.7","1.7"
"2094",2,3,1,3,6,"2.6","1.7"
"2094",2,3,1,3,6,"2.6","1.6"
"2095",2,1,0,1,1,"2.1","1.6"
"2095",2,1,0,1,1,"2.1","0.1"
"2096",1,4,1,4,3,"1.3","0.1"
"2096",1,4,1,4,3,"1.3","1.3"
"2097",1,2,0,2,2,"1.2","1.3"
"2097",1,2,0,2,2,"1.2","0.2"
"2099",1,1,0,1,0,"1.0","0.1"
"2099",1,1,0,1,0,"1.0","0.0"
"2100",1,4,0,4,5,"1.5","0.5"
"2101",1,2,0,2,2,"1.2","0.5"
"2102",2,4,1,4,5,"2.5","0.2"
"2103",1,4,0,4,4,"1.4","1.5"
"2103",1,4,0,4,4,"1.4","0.4"
"2104",1,2,0,2,1,"1.1","0.4"
"2105",1,4,0,4,5,"1.5","0.1"
"2106",1,2,0,2,1,"1.1","0.5"
"2106",1,2,0,2,1,"1.1","0.1"
"2107",2,2,1,2,4,"2.4","0.1"
"2107",2,2,1,2,4,"2.4","1.4"
"2108",2,1,1,1,1,"2.1","1.1"
"2109",1,4,0,4,4,"1.4","0.4"
"2110",1,2,1,2,0,"1.0","0.4"
"2110",1,2,1,2,0,"1.0","1.0"
"2111",1,3,0,3,2,"1.2","1.0"
"2111",1,3,0,3,2,"1.2","0.2"
"2112",2,2,0,2,3,"2.3","0.3"
"2113",1,1,0,1,1,"1.1","0.3"
"2114",1,2,1,2,3,"1.3","0.1"
"2114",1,2,1,2,3,"1.3","1.3"
"2115",1,3,1,3,3,"1.3","1.3"
"2115",1,3,1,3,3,"1.3","1.3"
"2116",2,2,1,2,2,"2.2","1.2"
"2117",1,4,0,4,4,"1.4","1.2"
"2117",1,4,0,4,4,"1.4","0.4"
"2118",1,3,0,3,3,"1.3","0.4"
"2118",1,3,0,3,3,"1.3","0.3"
"2119",2,1,1,1,0,"2.0","0.3"
"2121",1,1,0,1,1,"1.1","1.2"
"2121",1,1,0,1,1,"1.1","0.1"
"2122",1,1,1,1,1,"1.1","1.1"
"2123",1,2,1,2,1,"1.1","1.1"
"2124",1,2,1,2,2,"1.2","1.1"
"2125",1,2,0,2,2,"1.2","1.2"
"2125",1,2,0,2,2,"1.2","0.2"
"2126",1,1,1,1,1,"1.1","0.2"
"2127",1,1,0,1,0,"1.0","1.1"
"2127",1,1,0,1,0,"1.0","0.0"
"2128",1,3,1,3,4,"1.4","1.4"
"2129",1,3,1,3,3,"1.3","1.4"
"2129",1,3,1,3,3,"1.3","1.3"
"2130",1,4,1,4,4,"1.4","1.3"
"2130",1,4,1,4,4,"1.4","1.4"
"2131",2,3,0,3,2,"2.2","1.4"
"2131",2,3,0,3,2,"2.2","0.2"
"2132",1,1,1,1,2,"1.2","0.2"
"2132",1,1,1,1,2,"1.2","1.2"
"2133",1,1,0,1,0,"1.0","1.2"
"2133",1,1,0,1,0,"1.0","0.0"
"2134",1,2,1,2,1,"1.1","0.0"
"2135",1,1,0,1,0,"1.0","1.1"
"2136",1,4,0,4,5,"1.5","0.0"
"2136",1,4,0,4,5,"1.5","0.5"
"2137",1,3,1,3,4,"1.4","1.4"
"2139",1,1,0,1,3,"1.3","0.3"
"2141",2,4,1,4,4,"2.4","1.4"
"2142",1,4,1,4,4,"1.4","1.4"
"2142",1,4,1,4,4,"1.4","1.4"
"2143",2,1,0,1,3,"2.3","0.3"
"2144",2,3,0,3,5,"2.5","0.5"
"2145",1,3,1,3,2,"1.2","1.2"
"2146",2,2,1,2,1,"2.1","1.2"
"2146",2,2,1,2,1,"2.1","1.1"
"2147",1,2,0,2,2,"1.2","1.1"
"2147",1,2,0,2,2,"1.2","0.2"
"2148",1,4,1,4,2,"1.2","1.2"
"2149",1,4,0,4,4,"1.4","0.4"
"2150",1,1,1,1,1,"1.1","0.4"
"2150",1,1,1,1,1,"1.1","1.1"
"2151",2,1,0,1,3,"2.3","0.3"
"2152",1,1,1,1,0,"1.0","0.3"
"2153",2,1,1,1,3,"2.3","1.3"
"2154",2,4,0,4,4,"2.4","1.3"
"2154",2,4,0,4,4,"2.4","0.4"
"2155",1,3,0,3,4,"1.4","0.4"
"2156",1,2,0,2,1,"1.1","0.4"
"2157",1,3,0,3,3,"1.3","0.1"
"2157",1,3,0,3,3,"1.3","0.3"
"2158",1,4,1,4,5,"1.5","0.3"
"2158",1,4,1,4,5,"1.5","1.5"
"2159",2,2,1,2,3,"2.3","1.5"
"2159",2,2,1,2,3,"2.3","1.3"
"2160",1,2,1,2,1,"1.1","1.1"
"2161",2,4,1,4,5,"2.5","1.1"
"2161",2,4,1,4,5,"2.5","1.5"
"2162",1,1,0,1,2,"1.2","1.5"
"2162",1,1,0,1,2,"1.2","0.2"
"2163",1,3,1,3,5,"1.5","0.2"
"2163",1,3,1,3,5,"1.5","1.5"
"2164",1,3,1,3,3,"1.3","1.3"
"2165",2,3,0,3,3,"2.3","1.3"
"2165",2,3,0,3,3,"2.3","0.3"
"2166",1,2,1,2,2,"1.2","0.3"
"2166",1,2,1,2,2,"1.2","1.2"
"2167",1,1,0,1,2,"1.2","1.2"
"2167",1,1,0,1,2,"1.2","0.2"
"2168",2,1,1,1,1,"2.1","1.1"
"2169",2,2,0,2,2,"2.2","1.1"
"2170",1,2,0,2,1,"1.1","0.2"
"2170",1,2,0,2,1,"1.1","0.1"
"2171",1,4,0,4,3,"1.3","0.1"
"2171",1,4,0,4,3,"1.3","0.3"
"2172",1,1,0,1,0,"1.0","0.0"
"2173",2,3,0,3,5,"2.5","0.0"
"2174",1,1,1,1,2,"1.2","0.5"
"2175",2,4,1,4,5,"2.5","1.5"
"2176",2,3,0,3,5,"2.5","1.5"
"2177",2,3,0,3,4,"2.4","0.5"
"2177",2,3,0,3,4,"2.4","0.4"
"2178",1,2,0,2,2,"1.2","0.4"
"2178",1,2,0,2,2,"1.2","0.2"
"2179",1,1,0,1,0,"1.0","0.2"
"2179",1,1,0,1,0,"1.0","0.0"
"2180",1,3,0,3,4,"1.4","0.4"
"2181",2,1,0,1,2,"2.2","0.4"
"2181",2,1,0,1,2,"2.2","0.2"
"2182",1,2,0,2,2,"1.2","0.2"
"2182",1,2,0,2,2,"1.2","0.2"
"2183",1,4,0,4,5,"1.5","0.2"
"2183",1,4,0,4,5,"1.5","0.5"
"2184",1,1,0,1,1,"1.1","0.5"
"2184",1,1,0,1,1,"1.1","0.1"
"2185",1,4,0,4,3,"1.3","0.1"
"2185",1,4,0,4,3,"1.3","0.3"
"2186",2,4,0,4,5,"2.5","0.5"
"2187",1,2,0,2,1,"1.1","0.1"
"2188",1,4,1,4,3,"1.3","1.3"
"2189",1,1,1,1,1,"1.1","1.1"
"2190",1,2,1,2,4,"1.4","1.4"
"2191",2,2,0,2,3,"2.3","0.3"
"2192",1,2,0,2,2,"1.2","0.3"
"2192",1,2,0,2,2,"1.2","0.2"
"2193",2,2,1,2,4,"2.4","0.2"
"2193",2,2,1,2,4,"2.4","1.4"
"2194",2,2,1,2,3,"2.3","1.4"
"2194",2,2,1,2,3,"2.3","1.3"
"2195",1,3,0,3,1,"1.1","1.3"
"2195",1,3,0,3,1,"1.1","0.1"
"2196",1,4,0,4,4,"1.4","0.1"
"2197",2,3,0,3,4,"2.4","0.4"
"2197",2,3,0,3,4,"2.4","0.4"
"2199",2,3,0,3,6,"2.6","1.3"
"2201",1,3,1,3,2,"1.2","1.2"
"2202",1,2,1,2,3,"1.3","1.2"
"2202",1,2,1,2,3,"1.3","1.3"
"2203",1,4,0,4,4,"1.4","1.3"
"2203",1,4,0,4,4,"1.4","0.4"
"2204",1,1,0,1,3,"1.3","0.4"
"2205",1,1,0,1,1,"1.1","0.3"
"2205",1,1,0,1,1,"1.1","0.1"
"2206",2,2,0,2,2,"2.2","0.1"
"2206",2,2,0,2,2,"2.2","0.2"
"2207",1,1,0,1,1,"1.1","0.2"
"2207",1,1,0,1,1,"1.1","0.1"
"2208",1,2,0,2,2,"1.2","0.1"
"2209",1,3,1,3,3,"1.3","0.2"
"2211",1,1,0,1,0,"1.0","0.5"
"2211",1,1,0,1,0,"1.0","0.0"
"2212",2,4,0,4,5,"2.5","0.0"
"2212",2,4,0,4,5,"2.5","0.5"
"2213",1,3,0,3,4,"1.4","0.4"
"2214",1,4,1,4,4,"1.4","0.4"
"2214",1,4,1,4,4,"1.4","1.4"
